,return,zip
305,11.56641368819216,33042
306,11.497677896454702,33043
307,18.45000212011297,33050
308,59.1100244079135,33051
309,9.612622678921056,33055
310,10.446681502932993,33056
311,30.26400753450104,33060
312,30.893937760840938,33062
313,7.0323677744561275,33063
314,17.19938980604754,33064
315,8.170180641601906,33065
316,29.391757542517194,33066
317,2.0751400489083496,33067
318,30.4342335463934,33068
319,32.428522953623386,33069
320,18.48444425831805,33070
321,6.626506024096736,33071
322,9.2668226494615,33073
323,8.13072937425269,33076
324,26.912092905428363,33125
325,5.009099410085747,33126
326,33.787943423900494,33129
327,-3.2888119170429193,33133
328,18.280814229823083,33134
329,14.631460392117207,33135
330,9.764096853541055,33137
331,11.140544551456218,33138
332,-16.116563764462956,33139
333,-37.289117937178105,33140
334,-7.167193245325357,33141
335,11.802815601592528,33143
336,1.3154283103663955,33144
337,3.937614801122665,33145
338,14.728754905250174,33146
339,-49.6394234805501,33149
340,20.597207968166593,33154
341,13.027968742715549,33155
342,18.024896945829326,33156
343,25.40963555992516,33157
344,20.357320206721965,33158
345,-19.304546817162297,33160
346,2.9711745792566098,33161
347,18.071031740217077,33162
348,5.9677262216224625,33165
349,3.6244775611432747,33166
350,8.62713645605788,33169
351,23.625152409685185,33170
352,-24.107954333798023,33172
353,4.669843472236925,33173
354,4.670951413795502,33174
355,4.662615098478021,33175
356,13.102990265973439,33176
357,10.143041978349022,33177
358,11.899151010041459,33178
359,26.33481528696225,33179
360,9.99033366539136,33180
361,72.02119272052052,33181
362,-3.271867359013976,33182
363,10.299981702801558,33183
364,-3.3755274261599446,33184
365,6.3599607656926125,33185
366,4.384267099025244,33186
367,22.640834442068865,33187
368,11.968781992049154,33189
369,0.0015131225554484494,33190
370,9.189856985807666,33193
371,-2.9357798165137616,33194
372,3.4696345554150168,33196
373,31.425237788106568,33301
374,10.25717593116816,33304
375,-3.172745377177121,33305
376,20.554394714785186,33306
377,28.602502372374396,33308
378,14.635068348183623,33309
379,14.743195501508973,33312
380,11.584962827617113,33313
381,18.565057741986426,33314
382,32.06922299385017,33315
383,56.42431554585308,33316
384,14.171275654405543,33317
385,24.87551501133527,33319
386,9.03101951385582,33321
387,19.755741105747994,33322
388,5.957830623956905,33323
389,9.941243054487742,33324
390,11.101502425273345,33325
391,13.717442493944324,33326
392,3.288233837922035,33327
393,1.8554432549825375,33328
394,6.474512480815665,33330
395,4.807293689612446,33331
396,10.333860765637398,33332
397,31.58525543241573,33334
398,18.7278538027134,33351
399,25.001877028177994,33401
400,12.578347718453585,33403
401,42.96937394647622,33404
402,32.28063864259948,33405
403,22.54831988061711,33406
404,23.043438763573757,33407
405,46.038840626672304,33408
406,34.01714124828125,33409
407,4.4459473474894935,33410
408,3.8526962487324052,33411
409,8.941415937665026,33412
410,7.029982828270254,33413
411,6.344516836610802,33414
412,23.82310254469929,33415
413,25.600683349476842,33417
414,14.628227939949983,33418
415,6.53033330702902,33426
416,1.4571589407233356,33428
417,4.272876541761624,33431
418,16.94363733613553,33432
419,1.298802907724052,33433
420,7.769497334899701,33434
421,29.895483584362754,33435
422,4.2115979265238686,33436
423,-1.5262035669745675,33437
424,36.254344557520014,33440
425,8.171598833005628,33441
426,0.14390944901763264,33442
427,21.457550892930712,33444
428,7.338442363405724,33445
429,2.8197096887840067,33446
430,-10.204002805129024,33449
431,17.83178077316617,33455
432,5.8807514293493055,33458
433,25.521342217098937,33460
434,19.356919077423353,33461
435,18.909920145298436,33462
436,9.149791396888656,33463
437,0.702907785559312,33467
438,35.084513476473276,33469
439,8.394295455354097,33470
440,54.7783516137811,33471
441,-0.01513279849053774,33472
442,-12.63547282666186,33473
443,6.678810558231627,33477
444,11.786152344577932,33478
445,-3.1311524946966847,33480
446,16.54087818482478,33483
447,-3.042920346525466,33484
448,15.263168033149777,33486
449,15.079353486931927,33487
450,-0.00986908486351635,33496
451,-6.252245330882861,33498
452,20.07261639247674,33510
453,11.62172846517913,33511
454,104.86139532263505,33513
455,27.926547935851183,33523
456,28.458857406380428,33525
457,37.772681390506214,33527
458,9.888501619602435,33534
459,4.7589290526591315,33540
460,-1.5059427162455694,33541
461,3.8566115453370875,33542
462,10.082603237888158,33543
463,7.963188864090933,33544
464,8.413672217353199,33545
465,12.26503286248866,33547
466,5.6769678927432325,33548
467,12.620279276185418,33549
468,2.3406908861940785,33556
469,6.863995978031147,33558
470,13.391845742304579,33559
471,14.793444716702586,33563
472,23.141824025713138,33565
473,6.76597952154402,33566
474,46.45669336137097,33567
475,6.260090232231717,33569
476,9.74619289340066,33570
477,10.256283034678999,33572
478,11.157882063158075,33573
479,23.71999725318985,33576
480,14.463522904233708,33578
481,7.605847177363653,33579
482,14.277480821738136,33584
483,7.38698305107192,33592
484,11.515788219252462,33594
485,13.103021691691314,33596
486,66.64947140892184,33597
487,-0.08332511960601291,33598
488,17.06361475723503,33602
489,22.823964618766357,33606
490,16.035125077449297,33609
491,6.83718493964408,33611
492,22.20430163567576,33613
493,22.412034499009774,33614
494,27.34605927705605,33615
495,35.86487799116432,33616
496,21.72224185334351,33617
497,9.707506231134838,33618
498,9.92510235807717,33624
499,2.090280146163752,33625
500,3.3270488186824285,33626
501,0.07419892635923928,33629
502,24.516468282268796,33634
503,8.915019372261499,33635
504,16.567335262943452,33637
505,5.722925764420968,33647
506,32.50822311039457,33701
507,35.94888162250448,33702
508,33.332879378919664,33703
509,39.446158576033234,33704
510,29.40815430897124,33705
511,22.07078434247377,33706
512,45.072425618160594,33707
513,58.79512379058996,33708
514,27.307145242978017,33709
515,37.084621098917545,33710
516,39.49376889205047,33713
517,22.107395030790347,33715
518,86.2992125984252,33716
519,37.075579622655916,33755
520,33.68189220524721,33756
521,54.27416066494312,33759
522,40.206036318403335,33760
523,15.87753152389456,33761
524,15.773587847800924,33762
525,39.86589393126112,33763
526,13.196521812203393,33764
527,55.65635227438428,33765
528,29.859853751961523,33767
529,35.14858579157335,33770
530,37.19069779504273,33771
531,19.346040701784162,33772
532,33.96245401141979,33773
533,21.994999230537708,33774
534,26.896484522054198,33776
535,31.319180752722726,33777
536,40.219608140000005,33778
537,35.65109223947584,33781
538,48.59763763935167,33782
539,25.783036187719837,33786
540,6.878712726287134,33801
541,30.396293414026598,33803
542,20.233683399517293,33805
543,15.812969663818825,33809
544,12.802984526180087,33810
545,15.255783427082548,33811
546,23.309500633583088,33812
547,16.163024441761095,33813
548,24.906669676047777,33823
549,70.17099130596723,33825
550,-6.010417408998571,33827
551,15.347742547937294,33830
552,15.933658354471666,33837
553,30.86228602296287,33838
554,26.189582605355955,33839
555,75.76811488042921,33841
556,-0.24739501120580337,33843
557,14.705882352941178,33844
558,12.532772734622272,33850
559,41.46640242134953,33852
560,32.5043346822143,33853
561,11.14622865313676,33860
562,24.80327518851171,33868
563,52.975877203316,33870
564,8.880853144358134,33872
565,20.06417234706835,33875
566,29.675298056341003,33876
567,37.092706356430426,33880
568,43.475977034546744,33881
569,4.626036564341871,33884
570,17.565577401025184,33896
571,14.006958677024095,33897
572,19.81065500208683,33898
573,13.924525561442069,33901
574,12.801961822744055,33903
575,19.163498098859318,33904
576,17.237758686441108,33905
577,22.857142857142858,33907
578,9.677609704198673,33908
579,16.495467855737957,33912
580,0.7843823113515898,33913
581,16.017566314463465,33914
582,10.046511627907302,33917
583,9.824641486792864,33919
584,20.327940827423564,33920
585,36.87669416680938,33921
586,38.261013140088615,33922
587,53.26617371153297,33924
588,-2.822923822592128,33928
589,52.98734473003416,33931
590,41.11852261475783,33935
591,22.289174833161145,33936
592,4.716576713447594,33946
593,-9.63931542240965,33947
594,15.427375514200032,33948
595,13.094037504168929,33950
596,20.055207198563664,33952
597,-1.0669728919575563,33953
598,12.828701396672146,33954
599,18.896182886173264,33955
600,27.603408954648483,33956
601,25.95676363812122,33957
602,0.7736571563350005,33966
603,13.182271913697875,33967
604,25.338381067909072,33972
605,-11.030983007552281,33973
606,7.462231570573319,33980
607,26.552343378684263,33981
608,14.534377829335074,33982
609,11.190327830678374,33983
610,9.788635477753239,33990
611,12.156983493136169,33991
612,-15.606926324684375,34102
613,31.878922348954585,34103
614,-5.048624903312364,34104
615,19.663963363906852,34105
616,22.861291805844186,34108
617,19.96134548155186,34109
618,21.90282502147549,34110
619,23.782334807016756,34112
620,20.197005534395505,34113
621,15.113614497780759,34114
622,16.63240704235711,34116
623,13.470981482593642,34117
624,1.510764495541315,34119
625,8.84284616716717,34120
626,23.596970912485858,34134
627,8.117616919995195,34135
628,6.961277058192643,34201
629,4.724026546149094,34202
630,-0.05140734914261797,34203
631,24.8486862700156,34205
632,10.733366169345683,34207
633,20.95895736561575,34208
634,21.484909046981983,34209
635,16.507125565960177,34210
636,9.003631676817994,34211
637,19.338705195887744,34212
638,6.366034536741356,34216
639,11.295341979233433,34217
640,13.613423853078663,34219
641,15.731445818372558,34221
642,22.35241628844145,34222
643,19.824071751968102,34223
644,16.987988280964025,34224
645,-6.122319969603046,34228
646,2.0715622433178824,34231
647,9.397535692841561,34232
648,-0.8293554237184798,34233
649,11.137319886058092,34234
650,17.250737048410674,34235
651,15.76187509493751,34236
652,15.23552228712247,34237
653,27.079073603208727,34239
654,34.26226342953695,34242
655,6.860654295784569,34243
656,37.1717315972355,34251
657,45.567816665556414,34266
658,36.55844161193343,34269
659,37.98563235911131,34286
660,23.616094946011586,34287
661,40.72469273264928,34420
662,33.02752293577982,34428
663,31.297185998627313,34429
664,36.83605344731843,34431
665,22.830464015561024,34432
666,21.339116762066467,34433
667,43.15482952189985,34434
668,25.036125852140884,34436
669,37.1280136451524,34442
670,13.298977163613893,34446
671,31.000067316988993,34448
672,123.4805705359564,34449
673,16.560678559990432,34450
674,32.06023692012792,34452
675,26.901521216973578,34453
676,28.807477543622472,34461
677,23.408046227250924,34465
678,10.260095714183812,34470
679,33.34129749916334,34471
680,13.007106519340736,34472
681,45.879761375288524,34474
682,56.462957609970545,34475
683,24.86066397684319,34476
684,14.538919778701667,34479
685,29.3574259954824,34480
686,20.947986697796082,34482
687,4.390752035993341,34484
688,91.52939299733764,34488
689,26.18657937806912,34491
690,29.863509743296735,34601
691,28.432554523735536,34602
692,20.648962771688804,34604
693,26.363041155555873,34606
694,45.800554644336785,34607
695,24.613943327819094,34608
696,27.278388414139098,34609
697,34.41811659141395,34610
698,26.613963168473887,34613
699,8.433287307016794,34637
700,4.708230899941776,34638
701,13.804437140509448,34639
702,64.84429238485907,34652
703,14.35461115770395,34653
704,5.925942377403967,34654
705,9.462776762487483,34655
706,25.496831568703936,34667
707,41.33705583977272,34668
708,8.338123405757862,34669
709,34.38453357418072,34677
710,51.147463590963824,34681
711,27.204292846798506,34683
712,17.74045443192138,34684
713,12.528312910770337,34685
714,31.870431166443847,34688
715,19.038616235388588,34689
716,70.40840399501394,34690
717,72.77539617056232,34691
718,25.41843455949082,34695
719,38.555086492333416,34698
720,18.52442902372422,34705
721,15.121670255728919,34711
722,20.712995805642333,34714
723,23.00927418798411,34715
724,30.488611086287005,34731
725,25.699168174227605,34734
726,27.24118775865194,34736
727,31.046535558663813,34737
728,25.499542757324296,34741
729,16.25140117976427,34743
730,11.972063723853053,34744
731,17.824644882344014,34746
732,3.2818346757316803,34747
733,19.112557250343208,34748
734,60.278699316723525,34753
735,26.598931840746303,34756
736,14.76510067114133,34758
737,27.11818492015208,34759
738,25.50061299550463,34761
739,17.22719078686628,34769
740,25.27505999694829,34771
741,8.054045464879177,34772
742,59.27796264336678,34785
743,20.14317924611899,34786
744,21.478300175610897,34787
745,24.1475806772146,34788
746,19.622042619808816,34797
747,44.260991689168705,34945
748,5.733229966338415,34949
749,14.425975614159325,34951
750,11.294959812040831,34952
751,15.53021538738536,34953
752,25.64146470932826,34957
753,8.638141761018527,34972
754,14.60546406374057,34974
755,41.44329467523274,34981
756,9.84430853231203,34982
757,13.857618408975512,34983
758,25.429772259567102,34984
759,9.729769356187157,34986
760,17.855553466392777,34987
761,11.518454898405164,34990
762,24.43347583046315,34994
763,6.194200985837657,34996
764,16.139788363755567,34997
